row_id,SID,NAME,ISO_TIME,LAT,LON,bin,area_averaged_TCP
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,30,9.321455301446893
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,40,8.886557972173666
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,50,8.970830889566509
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,60,8.426465018941027
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,70,8.742816366476017
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,80,8.285659424642168
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,90,8.207507654491007
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,100,7.761577163811044
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,110,6.813942615371613
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,120,5.980607652508649
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,130,6.105996800213862
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,140,5.936445454683486
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,150,5.376435231776764
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,160,5.695222539710486
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,170,5.563550895124066
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,180,5.531712580835415
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,190,5.241201565281036
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,200,5.377098704353994
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,210,5.258812567153135
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,220,4.94685872657217
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,230,5.172043371769155
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,240,5.023908763709036
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,250,4.471038801382107
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,260,4.430587139642578
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,270,4.354774851072884
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,280,3.9925485721401435
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,290,4.058802791539486
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,300,3.598442000094413
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,310,3.4044600555269025
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,320,2.7932699074561995
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,330,2.735339978475265
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,340,2.665367193382435
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,350,2.4037754211008355
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,360,1.996198205410974
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,370,1.8985890237639833
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,380,1.677628587714157
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,390,1.3570344731962638
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,400,1.2582577487604887
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,410,1.1326428116399427
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,420,1.0131314423879065
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,430,0.9675518608010326
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,440,0.8828810865621739
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,450,0.8760430057658489
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,460,0.8612319999918367
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,470,0.8098935812252257
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,480,0.8327616719884686
675960,2017228N14314,HARVEY,2017-08-16 15:00:00,13.6497,-48.2001,490,0.8051655766387793
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,0,8.156091662334191
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,10,8.13278743223059
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,20,9.296735359322398
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,30,8.57722039862788
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,40,8.689239355892685
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,50,8.475381542210364
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,60,8.269672196108743
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,70,8.419182779122842
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,80,8.35886653836112
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,90,8.559088664876649
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,100,8.05673232771488
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,110,8.51954931557918
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,120,8.584457818588339
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,130,8.392078083027842
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,140,8.508735745763214
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,150,8.724653771775003
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,160,8.314414956933986
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,170,8.527219304906088
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,180,7.215675909887752
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,190,7.060132049818918
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,200,6.788015991189315
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,210,6.074871664183261
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,220,5.633622003718331
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,230,5.13486082163662
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,240,4.769644766257736
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,250,5.028535670343499
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,260,4.271456847386103
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,270,4.204955646109055
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,280,4.0691975177014506
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,290,3.6819550906190557
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,300,3.754322012120115
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,310,3.363672938984969
